RevolvingUtilizationOfUnsecuredLines,Age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,label
-0.03556477493926618,-0.10829095119107984,-0.1552188012563606,-0.07165980023959109,-0.3648340012630659,-0.45661683698709243,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03420401901584813,0.4631261974826041,-0.1552188012563606,-0.07012633319496825,-0.051175292951593815,1.786420127507542,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.0366808214173368,0.8202619154036566,-0.1552188012563606,-0.07135187241400606,0.9355256654398909,-0.6435365840283119,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.030401475398816966,0.4631261974826041,-0.1552188012563606,-0.0705817094858254,1.768536586599558,0.29106215117778567,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,0.056945220426937324,1
-0.03573228401936287,-0.7511352434489743,-0.1552188012563606,-0.07113613489808786,-0.4416790198789749,0.4779818982190052,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.8965014637794352,1
-0.03635273208351294,0.5345533410668146,-0.1552188012563606,-0.07123346679767048,0.5544398892842642,-0.2696970899458729,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.8965014637794352,1
-0.03592830067766514,-1.1082709613700268,-0.1552188012563606,-0.07167008631192572,-0.29290269609328967,-0.6435365840283119,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03501912614257882,2.2488047870878662,-0.1552188012563606,-0.03956442325301451,-0.5545579370998571,1.5995003804663224,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,-0.7826110229255604,1
-0.036061931068429295,0.4631261974826041,-0.1552188012563606,-0.07073454983291921,0.10510809304346083,-0.2696970899458729,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.030284864023905945,-0.6797080998647638,-0.1552188012563606,-0.07132324999039014,-0.39827455110480253,-0.45661683698709243,0.012923810684911824,-0.7869179397051806,-0.10501484716719417,1.7360577071319327,0
-0.03629961591483682,-1.1796981049542372,-0.1552188012563606,-0.07102103117343168,0.25388441682914603,-0.6435365840283119,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.026906308593243437,-1.751115253627921,-0.1552188012563606,-0.07084847645947882,-0.49764075634881977,-0.6435365840283119,0.012923810684911824,-0.7869179397051806,0.030597680379410783,0.8965014637794352,0
-0.03603860766900939,-0.2511452383595008,-0.1552188012563606,-0.07106149010827296,0.7990336252695376,1.2256608863838834,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,1.7360577071319327,1
-0.03213740994718356,0.6774076282352356,-0.1552188012563606,-0.07031931958641026,1.2085097457805978,2.7210188627136396,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.056945220426937324,1
-0.025587338207548833,-0.4654266691121323,0.24985086524272798,-0.06976462604212662,-0.09635415824798078,0.6649016452602248,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,1.7360577071319327,0
-0.03187373157425013,1.605960494829972,-0.1552188012563606,-0.07153694994579714,-0.2746127627104623,-0.6435365840283119,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03032921051191247,0.748834771819446,0.11482764307636513,-0.07052484056154928,0.04832740433259382,1.786420127507542,0.1480267026206873,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.03684112721492309,-0.5368538126963428,-0.1552188012563606,-0.07148632377831489,-0.1564106559229363,-0.8304563310695314,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.02652552190037323,1.177397633324709,-0.1552188012563606,-0.06753780417122,-0.508150643441937,1.2256608863838834,0.012923810684911824,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,0
-0.03551634981397964,0.748834771819446,-0.020195579089997737,-0.07174531845461837,-0.1393491509016421,-0.45661683698709243,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,1.7360577071319327,0
-0.0366661469843381,1.2488247769089196,-0.1552188012563606,-0.071754762073383,3.092099900131475,0.8518213923014443,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,3.415170193836928,1
-0.03339978027414993,1.8202419255826034,-0.1552188012563606,-0.07173213325659111,0.2985173139648516,-1.017376078110751,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.035838992375911795,-0.8225623870331847,0.11482764307636513,-0.06026038056690947,-0.6341327965191732,0.6649016452602248,-0.12217908125086364,2.260730354192419,-0.10501484716719417,-0.7826110229255604,0
-0.034713593767124365,-0.7511352434489743,-0.1552188012563606,-0.07023325504986642,0.1848194445029472,0.29106215117778567,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,-0.7826110229255604,0
-0.03649016918431569,-0.5368538126963428,-0.1552188012563606,-0.06849588721146244,-0.6011017227979477,2.1602596215899807,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.056945220426937324,1
-0.02561454459642989,-0.2511452383595008,-0.020195579089997737,-0.07047019134111286,0.2320456904018895,0.6649016452602248,-0.12217908125086364,0.7369062072436193,0.030597680379410783,0.8965014637794352,0
-0.03628601421277258,1.32025192049313,-0.1552188012563606,-0.07167267160706174,-0.3611487161784664,-0.45661683698709243,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03128770134343315,-0.5368538126963428,0.11482764307636513,-0.07047830893704232,0.457803524843654,1.4125806334251028,-0.12217908125086364,1.4988182807180195,-0.10501484716719417,0.056945220426937324,0
-0.03664162377949892,1.748814781998393,-0.1552188012563606,-0.07031325792139949,-0.3952717262210547,0.4779818982190052,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.056945220426937324,1
-0.02660994145957908,0.8916890589878671,-0.1552188012563606,-0.07074629488681326,-0.22465667600811298,0.8518213923014443,0.4182324864922382,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.028662664232733382,-0.7511352434489743,-0.1552188012563606,-0.07137460751522047,0.014204394290005466,-0.08277734290465337,-0.12217908125086364,-0.7869179397051806,0.030597680379410783,1.7360577071319327,0
-0.02918403221905279,1.034543346156288,-0.1552188012563606,-0.06872271728079142,0.28486810994781625,4.029457092002176,-0.12217908125086364,2.260730354192419,-0.10501484716719417,-0.7826110229255604,1
-0.0273370585792267,-0.9654166742016057,-0.1552188012563606,-0.07005071803364829,-0.32702570613587806,0.8518213923014443,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.03369396332867367,-0.03686380760686935,0.24985086524272798,-0.07027925751202868,-0.06086622780368891,-0.45661683698709243,-0.12217908125086364,0.7369062072436193,0.16621020792601574,0.8965014637794352,0
-0.02572090645033724,-0.17971809477529033,0.11482764307636513,-0.07112948428028358,-0.20759517098681882,0.10414240413656617,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.056945220426937324,1
-0.03463923293268299,-1.0368438177858164,-0.1552188012563606,-0.07133705956232135,-0.14276145190590095,-0.6435365840283119,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03170408014728085,0.748834771819446,-0.1552188012563606,-0.07070495392233138,0.1438718324518412,2.7210188627136396,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,0
-0.03625926588030444,-0.2511452383595008,-0.1552188012563606,-0.07174192296033453,-0.3365801489478028,-0.8304563310695314,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.02686180864553921,0.8202619154036566,-0.1552188012563606,-0.06980462737695685,-0.43212457706705015,-0.2696970899458729,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,0.056945220426937324,0
-0.03504524164237603,-0.10829095119107984,-0.1552188012563606,-0.07155832023149204,0.13499984984076824,0.8518213923014443,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03647759066629293,0.3916990538983936,-0.1552188012563606,-0.07124187771751501,-0.689275580747996,-1.017376078110751,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.03679494271627169,1.9630962127510245,0.11482764307636513,-0.07126796130983842,0.04286772272577968,0.6649016452602248,-0.12217908125086364,0.7369062072436193,0.030597680379410783,-0.7826110229255604,0
-0.025987482518767778,0.03456333597734114,-0.1552188012563606,-0.07103754275902367,-0.21332783667397365,-1.2042958251519704,0.1480267026206873,-0.025005866230780664,0.16621020792601574,-0.7826110229255604,0
-0.03278996601518608,0.3202719103141831,-0.1552188012563606,-0.061144675353781326,-0.6204835925021378,-0.45661683698709243,0.28312959455646275,0.7369062072436193,-0.10501484716719417,-0.7826110229255604,0
-0.03403139929041594,0.748834771819446,-0.1552188012563606,-0.0709591177207958,0.014204394290005466,-0.6435365840283119,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.8965014637794352,1
-0.0356167536241571,1.034543346156288,-0.1552188012563606,-0.07161643732507549,-0.40045842374752816,0.29106215117778567,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.036157964517035436,-0.6082809562805533,-0.1552188012563606,-0.07084074303013883,0.6625415850991841,0.10414240413656617,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,0.8965014637794352,1
-0.03511475166776191,0.03456333597734114,-0.1552188012563606,-0.07046988697747775,-0.3952717262210547,1.0387411393426638,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.03603723250123523,1.6773876384141824,-0.1552188012563606,-0.07043648627137018,-0.5186605305350542,1.5995003804663224,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,0
-0.036725136125868474,0.5345533410668146,-0.1552188012563606,-0.0712705832041773,-0.4566931442977138,-0.8304563310695314,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.025987482518767778,-0.4654266691121323,-0.1552188012563606,-0.07136600247828999,0.31421389858444226,-1.2042958251519704,0.012923810684911824,-0.7869179397051806,0.030597680379410783,0.8965014637794352,0
-0.029841102133823866,0.9631162025720775,-0.020195579089997737,-0.07018650684015333,0.04832740433259382,-0.08277734290465337,-0.12217908125086364,-0.025005866230780664,0.030597680379410783,-0.7826110229255604,0
-0.025987482518767778,1.2488247769089196,-0.1552188012563606,-0.07152045635699765,-0.019918615752582886,-1.39121557219319,0.012923810684911824,-0.025005866230780664,0.030597680379410783,0.8965014637794352,0
-0.03684112721492309,1.177397633324709,-0.020195579089997737,-0.07065180776399586,0.7762394545610886,-0.08277734290465337,0.012923810684911824,-0.025005866230780664,-0.10501484716719417,0.056945220426937324,0
-0.036577362132213506,0.10599047956155164,-0.1552188012563606,-0.07083052250312888,-0.0010827142090741155,1.4125806334251028,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.056945220426937324,1
-0.029589139674561064,0.605980484651025,0.11482764307636513,-0.0703973513074947,0.46913236417779336,-0.6435365840283119,0.28312959455646275,0.7369062072436193,0.030597680379410783,0.056945220426937324,0
-0.036783670119763,0.6774076282352356,0.11482764307636513,-0.07153417536947872,-0.3043680274675994,0.4779818982190052,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.03525004638913114,-0.39399952552792183,-0.1552188012563606,-0.07079203850309439,-0.16965038381946057,-0.8304563310695314,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,0.8965014637794352,1
-0.03665130475397563,0.03456333597734114,-0.1552188012563606,-0.07080005048047962,-0.24963471935928766,3.468697850878518,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,1.7360577071319327,1
-0.03684112721492309,0.605980484651025,-0.1552188012563606,-0.0711883935882744,0.5396987489458661,0.4779818982190052,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,-0.7826110229255604,1
-0.026202183022795963,-0.8939895306173953,-0.020195579089997737,-0.07154432399970935,-0.29290269609328967,-0.8304563310695314,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.056945220426937324,0
-0.03090036666777024,0.6774076282352356,-0.020195579089997737,-0.07024056771040106,-0.0016286823697555291,0.6649016452602248,0.012923810684911824,-0.025005866230780664,-0.10501484716719417,0.056945220426937324,0
-0.03193563719893845,-0.2511452383595008,-0.1552188012563606,-0.07122392395701163,-0.2144197729953365,-0.45661683698709243,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.056945220426937324,1
-0.03540309842390049,-0.10829095119107984,-0.1552188012563606,-0.07089314130468945,1.4359054847044066,1.0387411393426638,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.8965014637794352,1
-0.02615676445507372,-0.7511352434489743,-0.1552188012563606,-0.06924373451765976,-0.6142049586543016,-0.6435365840283119,0.1480267026206873,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.02599471479136607,-0.4654266691121323,0.11482764307636513,-0.06992621402956509,-0.3498198768443271,0.10414240413656617,0.5533353784280136,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,0
-0.036586862415195244,0.748834771819446,-0.1552188012563606,-0.07081646997901828,-0.07451543182072425,1.9733398745487614,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.056945220426937324,0
-0.034223569536043344,2.4630862178404977,-0.1552188012563606,-0.07068826589706541,-0.3156968668017387,0.8518213923014443,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.036794572726340645,-1.4654066792910792,-0.1552188012563606,-0.0717555324825355,-0.6887296125873146,-0.6435365840283119,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.025987482518767778,-0.8939895306173953,-0.1552188012563606,-0.07084430355377465,0.6625415850991841,-0.6435365840283119,-0.12217908125086364,2.260730354192419,-0.10501484716719417,2.5756139504844304,0
-0.028041382641148232,-0.17971809477529033,0.11482764307636513,-0.07031472666816978,0.3213114846733006,1.786420127507542,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.8965014637794352,1
-0.028603586525453424,-1.6082609664595002,-0.1552188012563606,-0.07114028198518915,-0.5112899603658552,-0.8304563310695314,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.056945220426937324,0
-0.03356627846738582,0.8916890589878671,0.11482764307636513,-0.07010767962347834,-0.3488644325631346,-0.08277734290465337,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,0.8965014637794352,0
-0.026079729738164904,0.3916990538983936,-0.020195579089997737,-0.07132377244273035,-0.05404162579517124,-0.8304563310695314,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.036602076263535635,1.32025192049313,-0.1552188012563606,-0.07139738353932723,0.03454170827538812,1.0387411393426638,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.025987482518767778,-0.3225723819437113,-0.1552188012563606,-0.07170855848885392,-0.4839915523317845,-1.2042958251519704,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,1.7360577071319327,0
-0.025987482518767778,-0.03686380760686935,-0.020195579089997737,-0.07099703606473855,-0.5658867764339965,-1.017376078110751,0.28312959455646275,-0.7869179397051806,-0.10501484716719417,2.5756139504844304,0
-0.032217146559819575,-0.6082809562805533,-0.020195579089997737,-0.070932996462659,0.10292422040073518,0.6649016452602248,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,0.8965014637794352,1
-0.025987482518767778,-0.4654266691121323,-0.020195579089997737,-0.07004461647921242,0.034678200315558474,-0.8304563310695314,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,0.8965014637794352,0
-0.026086558396237518,0.4631261974826041,0.11482764307636513,-0.07165803903364364,-0.32702570613587806,-1.017376078110751,-0.12217908125086364,-0.7869179397051806,0.16621020792601574,-0.7826110229255604,0
-0.03642295083026106,0.605980484651025,-0.1552188012563606,-0.07072691890063057,-0.5003705971522269,-0.08277734290465337,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,1
-0.033305432516123765,0.3916990538983936,0.11482764307636513,-0.0667037958122802,-0.6750804085702792,-0.08277734290465337,-0.12217908125086364,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,0
-0.029429414167146485,0.4631261974826041,-0.1552188012563606,-0.07149333485322258,1.0129166522164814,-0.45661683698709243,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.026238194855109465,-1.1796981049542372,-0.1552188012563606,-0.07111998578832539,-0.4566931442977138,-0.6435365840283119,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.030773359052271868,1.8916690691668139,-0.1552188012563606,-0.06479306489570717,-0.612840038252598,1.5995003804663224,-0.12217908125086364,0.7369062072436193,0.030597680379410783,-0.7826110229255604,0
-0.03322853188515494,-0.8939895306173953,-0.1552188012563606,-0.06948655431681927,0.5942955650140074,2.7210188627136396,-0.12217908125086364,1.4988182807180195,-0.10501484716719417,0.056945220426937324,0
-0.032942211352732724,0.6774076282352356,-0.1552188012563606,-0.0704221500770735,0.38955750475847734,1.9733398745487614,-0.12217908125086364,0.7369062072436193,-0.10501484716719417,1.7360577071319327,1
-0.028906720429702153,0.8202619154036566,0.11482764307636513,-0.07068258032675273,0.38955750475847734,1.5995003804663224,0.012923810684911824,0.7369062072436193,-0.10501484716719417,-0.7826110229255604,0
-0.030964942365296347,-1.6082609664595002,-0.1552188012563606,-0.07073520399960477,-0.45218890697209213,-0.2696970899458729,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.036536404999004346,-0.2511452383595008,-0.1552188012563606,-0.07080957270602808,0.2302712938796749,0.6649016452602248,0.012923810684911824,0.7369062072436193,-0.10501484716719417,-0.7826110229255604,0
-0.025987482518767778,-0.2511452383595008,0.11482764307636513,-0.0707886830910692,-0.245130482033666,-0.45661683698709243,-0.12217908125086364,-0.7869179397051806,0.16621020792601574,1.7360577071319327,0
-0.025987482518767778,-0.8225623870331847,0.24985086524272798,-0.07057183488109095,-0.3952717262210547,-1.017376078110751,0.012923810684911824,-0.025005866230780664,-0.10501484716719417,-0.7826110229255604,0
-0.025987482518767778,1.32025192049313,-0.1552188012563606,-0.07119657129403321,-0.5698450455989368,-1.5781353192344096,0.012923810684911824,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.025987482518767778,-1.1082709613700268,-0.1552188012563606,-0.07140747012235407,-0.49764075634881977,-1.5781353192344096,0.8235411622995645,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,0
-0.025987482518767778,-0.03686380760686935,-0.020195579089997737,-0.071392264842368,-0.05103880091142346,-1.017376078110751,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,0.8965014637794352,1
-0.031353977611887594,0.8916890589878671,-0.1552188012563606,-0.07111326381006006,0.7991701173097079,0.8518213923014443,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
-0.02635645619039855,-1.0368438177858164,-0.1552188012563606,-0.07126793466265394,0.030446947070277522,-0.2696970899458729,0.1480267026206873,-0.7869179397051806,0.16621020792601574,0.8965014637794352,0
-0.026651206868889377,-0.3225723819437113,-0.020195579089997737,-0.06981476891754193,0.022393916700226668,0.10414240413656617,-0.12217908125086364,1.4988182807180195,-0.10501484716719417,0.8965014637794352,0
-0.03350316140216995,-1.6082609664595002,-0.1552188012563606,-0.0712339149639033,-0.38571728340913003,0.6649016452602248,-0.12217908125086364,-0.7869179397051806,-0.10501484716719417,-0.7826110229255604,1
